sample	x.strand	overlapID	count	total_length	pos_over_neg_count	pos_over_neg_legnth
cat_aegyptimIgG.bed	-	3:235671269_235671294	6	126	0.166666666666667	0.00793650793650794
cat_aegyptimIgG.bed	-	3:242853433_242853449	8	170	0.125	0.00588235294117647
cat_aegyptimIgG.bed	-	3:25849347_25849362	1	18	1	0.0555555555555556
cat_aegyptimIgG.bed	-	3:26367556_26367602	12	293	0.0833333333333333	0.00341296928327645
cat_aegyptimIgG.bed	-	3:290316982_290316993	5	95	0.2	0.0105263157894737
cat_aegyptimIgG.bed	-	3:290319610_290319628	2	42	0.5	0.0238095238095238
cat_aegyptimIgG.bed	-	NIGP01000507:3326_3351	2	42	0.5	0.0238095238095238
cat_aegyptirIgG.bed	+	1:189811704_189811735	9	231	9	231
cat_aegyptirIgG.bed	+	1:205706023_205706069	61	3062	61	3062
cat_aegyptirIgG.bed	+	1:205706540_205706570	70	3070	70	3070
cat_aegyptirIgG.bed	+	1:205706716_205706757	105	3788	105	3788
cat_aegyptirIgG.bed	+	1:205706917_205706974	201	9456	201	9456
cat_aegyptirIgG.bed	+	1:205706978_205707053	969	39065	969	39065
cat_aegyptirIgG.bed	+	1:205707269_205707332	105	4645	105	4645
cat_aegyptirIgG.bed	+	1:205707906_205707957	144	7797	144	7797
cat_aegyptirIgG.bed	+	1:205712778_205712833	5241	209198	5241	209198
cat_aegyptirIgG.bed	+	1:223496018_223496059	24	723	24	723
cat_aegyptirIgG.bed	+	1:235479371_235479412	1	21	1	21
cat_aegyptirIgG.bed	+	1:235479472_235479510	2	39	2	39
cat_aegyptirIgG.bed	+	1:235480769_235480795	4	84	4	84
cat_aegyptirIgG.bed	+	1:235491098_235491130	4	87	4	87
cat_aegyptirIgG.bed	+	1:298246732_298246743	2	40	2	40
cat_aegyptirIgG.bed	+	1:52840218_52840229	4	196	4	196
cat_aegyptirIgG.bed	+	1:80227624_80227672	5334	213956	5334	213956
cat_aegyptirIgG.bed	+	1:80230059_80230112	147	6326	147	6326
cat_aegyptirIgG.bed	+	1:80230244_80230282	90	3609	90	3609
cat_aegyptirIgG.bed	+	1:80230312_80230341	61	1914	61	1914
cat_aegyptirIgG.bed	+	1:80230427_80230454	209	9940	209	9940
cat_aegyptirIgG.bed	+	1:80231196_80231237	189	9057	189	9057
cat_aegyptirIgG.bed	+	1:80231330_80231364	100	5958	100	5958
cat_aegyptirIgG.bed	+	2:157364024_157364050	2	41	2	41
cat_aegyptirIgG.bed	+	2:18082582_18082593	1	21	1	21
cat_aegyptirIgG.bed	+	2:18564996_18565037	16	526	16	526
cat_aegyptirIgG.bed	+	2:185998780_185998807	3	117	3	117
cat_aegyptirIgG.bed	+	2:185998945_185998974	3	138	3	138
cat_aegyptirIgG.bed	+	2:185999026_185999050	1	49	1	49
cat_aegyptirIgG.bed	+	2:185999165_185999189	4	73	4	73
cat_aegyptirIgG.bed	+	2:37746878_37746909	2	48	2	48
cat_aegyptirIgG.bed	+	2:393568384_393568404	4	88	4	88
cat_aegyptirIgG.bed	+	2:413904951_413905003	126	4746	126	4746
cat_aegyptirIgG.bed	+	2:413905214_413905231	3	103	3	103
cat_aegyptirIgG.bed	+	2:413905497_413905558	15	600	15	600
cat_aegyptirIgG.bed	+	2:413905602_413905628	9	432	9	432
cat_aegyptirIgG.bed	+	2:413905669_413905708	13	550	13	550
cat_aegyptirIgG.bed	+	2:5133474_5133570	19	544	19	544
cat_aegyptirIgG.bed	+	3:11239192_11239234	1	21	1	21
cat_aegyptirIgG.bed	+	3:164837882_164837896	1	49	1	49
cat_aegyptirIgG.bed	+	3:231454012_231454040	43	1514	43	1514
cat_aegyptirIgG.bed	+	3:231454043_231454072	66	2066	66	2066
cat_aegyptirIgG.bed	+	3:231454112_231454148	33	1285	33	1285
cat_aegyptirIgG.bed	+	3:231454186_231454263	883	35710	883	35710
cat_aegyptirIgG.bed	+	3:25849347_25849362	1	49	1	49
cat_aegyptirIgG.bed	+	3:370896512_370896585	36	1428	36	1428
cat_aegyptirIgG.bed	+	3:375276157_375276187	12	403	12	403
cat_aegyptirIgG.bed	+	3:375276343_375276363	3	113	3	113
cat_aegyptirIgG.bed	+	NIGP01001771:10871_10932	5224	209368	5224	209368
cat_aegyptirIgG.bed	+	NIGP01001771:13082_13117	30	1312	30	1312
cat_aegyptirIgG.bed	+	NIGP01001771:13426_13469	106	3742	106	3742
cat_aegyptirIgG.bed	+	NIGP01001771:13540_13599	85	3011	85	3011
cat_aegyptirIgG.bed	+	NIGP01001771:13652_13680	187	8901	187	8901
cat_aegyptirIgG.bed	+	NIGP01001771:13683_13760	976	39906	976	39906
cat_aegyptirIgG.bed	+	NIGP01001771:13766_13791	137	5493	137	5493
cat_aegyptirIgG.bed	+	NIGP01001771:13806_13841	81	4537	81	4537
cat_aegyptirIgG.bed	+	NIGP01001771:13966_14026	65	2912	65	2912
cat_aegyptirIgG.bed	+	NIGP01001771:2278_2337	5313	212538	5313	212538
cat_aegyptirIgG.bed	+	NIGP01001771:4273_4321	225	10487	225	10487
cat_aegyptirIgG.bed	+	NIGP01001771:4938_4971	93	2983	93	2983
cat_aegyptirIgG.bed	+	NIGP01001771:5082_5152	1013	40678	1013	40678
cat_aegyptirIgG.bed	+	NIGP01001771:5207_5240	61	3528	61	3528
cat_aegyptirIgG.bed	+	NIGP01001771:5373_5424	62	2864	62	2864
cat_aegyptirIgG.bed	+	NIGP01001771:5537_5563	49	1677	49	1677
cat_aegyptirIgG.bed	+	NIGP01001771:5591_5666	105	5091	105	5091
cat_aegyptirIgG.bed	+	NIGP01001771:5685_5705	60	4236	60	4236
cat_aegyptirIgG.bed	+	NIGP01001771:5777_5820	171	8021	171	8021
cat_aegyptirIgG.bed	+	NIGP01001771:5824_5861	169	8012	169	8012
cat_aegyptirIgG.bed	+	NIGP01001771:5916_5928	22	1023	22	1023
cat_aegyptirIgG.bed	+	NIGP01001771:5954_5988	86	5158	86	5158
cat_aegyptirIgG.bed	+	NIGP01001970:3765_3830	1254	50332	1254	50332
cat_aegyptirIgG.bed	+	NIGP01001970:5056_5113	5145	206145	5145	206145
cat_aegyptirIgG.bed	+	NIGP01001970:7600_7635	122	4252	122	4252
cat_aegyptirIgG.bed	+	NIGP01001970:7714_7745	81	2722	81	2722
cat_aegyptirIgG.bed	+	NIGP01001970:8601_8639	182	8587	182	8587
cat_aegyptirIgG.bed	+	NIGP01001970:8731_8766	84	5174	84	5174
cat_aegyptirIgG.bed	+	NIGP01001970:8786_8838	132	7342	132	7342
cat_aegyptirIgG.bed	+	NIGP01001970:8976_9003	15	435	15	435
cat_aegyptirIgG.bed	+	NIGP01002231:165079_165118	3	124	3	124
cat_aegyptirIgG.bed	+	NIGP01002231:165855_165886	7	261	7	261
cat_aegyptirIgG.bed	+	NIGP01002231:166084_166120	7	261	7	261
cat_aegyptirIgG.bed	-	1:116128507_116128523	2	36	0.5	0.0277777777777778
cat_aegyptirIgG.bed	-	1:162386775_162386866	121	6054	0.00826446280991736	0.000165180046250413
cat_aegyptirIgG.bed	-	1:162386923_162386950	41	1240	0.024390243902439	0.000806451612903226
cat_aegyptirIgG.bed	-	1:162389561_162389622	2737	99598	0.000365363536719035	1.00403622562702e-05
cat_aegyptirIgG.bed	-	1:162394252_162394288	28	790	0.0357142857142857	0.00126582278481013
cat_aegyptirIgG.bed	-	1:162394534_162394550	16	832	0.0625	0.00120192307692308
cat_aegyptirIgG.bed	-	1:162394685_162394725	33	1259	0.0303030303030303	0.00079428117553614
cat_aegyptirIgG.bed	-	1:162395079_162395134	44	1595	0.0227272727272727	0.000626959247648903
cat_aegyptirIgG.bed	-	1:162395315_162395329	18	703	0.0555555555555556	0.00142247510668563
cat_aegyptirIgG.bed	-	1:162395331_162395421	285	10312	0.00350877192982456	9.69743987587277e-05
cat_aegyptirIgG.bed	-	1:162395438_162395488	18	822	0.0555555555555556	0.00121654501216545
cat_aegyptirIgG.bed	-	1:162395539_162395567	45	1399	0.0222222222222222	0.000714796283059328
cat_aegyptirIgG.bed	-	1:162395648_162395681	50	1607	0.02	0.000622277535780958
cat_aegyptirIgG.bed	-	1:205566034_205566080	21	1084	0.0476190476190476	0.000922509225092251
cat_aegyptirIgG.bed	-	1:205566223_205566258	40	1971	0.025	0.000507356671740233
cat_aegyptirIgG.bed	-	1:205566354_205566390	18	911	0.0555555555555556	0.00109769484083425
cat_aegyptirIgG.bed	-	1:205566928_205567002	297	10999	0.00336700336700337	9.09173561232839e-05
cat_aegyptirIgG.bed	-	1:205567017_205567035	25	1245	0.04	0.000803212851405623
cat_aegyptirIgG.bed	-	1:205567118_205567146	42	1384	0.0238095238095238	0.000722543352601156
cat_aegyptirIgG.bed	-	1:205567527_205567600	37	1238	0.027027027027027	0.000807754442649435
cat_aegyptirIgG.bed	-	1:205575244_205575303	2682	99070	0.000372856077554064	1.00938730190774e-05
cat_aegyptirIgG.bed	-	1:205580039_205580057	3	158	0.333333333333333	0.00632911392405063
cat_aegyptirIgG.bed	-	1:205580161_205580180	25	1378	0.04	0.000725689404934688
cat_aegyptirIgG.bed	-	1:205581019_205581088	274	9669	0.00364963503649635	0.000103423311614438
cat_aegyptirIgG.bed	-	1:205581131_205581158	9	438	0.111111111111111	0.00228310502283105
cat_aegyptirIgG.bed	-	1:205581205_205581236	34	1071	0.0294117647058824	0.000933706816059757
cat_aegyptirIgG.bed	-	1:205581317_205581351	45	1504	0.0222222222222222	0.000664893617021277
cat_aegyptirIgG.bed	-	1:205581556_205581590	9	333	0.111111111111111	0.003003003003003
cat_aegyptirIgG.bed	-	1:205581655_205581691	18	654	0.0555555555555556	0.00152905198776758
cat_aegyptirIgG.bed	-	1:205588739_205588757	19	1117	0.0526315789473684	0.000895255147717099
cat_aegyptirIgG.bed	-	1:205588901_205588937	48	2195	0.0208333333333333	0.000455580865603645
cat_aegyptirIgG.bed	-	1:205589523_205589567	39	1910	0.0256410256410256	0.000523560209424084
cat_aegyptirIgG.bed	-	1:205589603_205589712	290	10650	0.00344827586206897	9.38967136150235e-05
cat_aegyptirIgG.bed	-	1:205589798_205589825	35	1043	0.0285714285714286	0.000958772770853308
cat_aegyptirIgG.bed	-	1:205589827_205589855	27	920	0.037037037037037	0.00108695652173913
cat_aegyptirIgG.bed	-	1:205592430_205592479	2731	100233	0.000366166239472721	9.97675416280067e-06
cat_aegyptirIgG.bed	-	1:205600861_205600871	46	2036	0.0217391304347826	0.000491159135559921
cat_aegyptirIgG.bed	-	1:205604237_205604276	37	1706	0.027027027027027	0.000586166471277843
cat_aegyptirIgG.bed	-	1:205604375_205604417	21	935	0.0476190476190476	0.00106951871657754
cat_aegyptirIgG.bed	-	1:205604861_205604892	33	1758	0.0303030303030303	0.000568828213879408
cat_aegyptirIgG.bed	-	1:205604945_205605018	286	10693	0.0034965034965035	9.35191246609932e-05
cat_aegyptirIgG.bed	-	1:205605024_205605051	51	2517	0.0196078431372549	0.000397298371076679
cat_aegyptirIgG.bed	-	1:205605171_205605193	27	948	0.037037037037037	0.00105485232067511
cat_aegyptirIgG.bed	-	1:205605364_205605401	51	1941	0.0196078431372549	0.000515198351365276
cat_aegyptirIgG.bed	-	1:205605472_205605513	17	595	0.0588235294117647	0.00168067226890756
cat_aegyptirIgG.bed	-	1:205607758_205607817	2688	98364	0.00037202380952381	1.01663210117523e-05
cat_aegyptirIgG.bed	-	1:205612639_205612690	34	1810	0.0294117647058824	0.000552486187845304
cat_aegyptirIgG.bed	-	1:205612701_205612734	31	1719	0.032258064516129	0.00058173356602676
cat_aegyptirIgG.bed	-	1:205612825_205612866	49	2102	0.0204081632653061	0.000475737392959087
cat_aegyptirIgG.bed	-	1:205613263_205613319	43	1474	0.0232558139534884	0.00067842605156038
cat_aegyptirIgG.bed	-	1:205613533_205613603	284	10205	0.00352112676056338	9.79911807937286e-05
cat_aegyptirIgG.bed	-	1:205614130_205614208	32	1106	0.03125	0.000904159132007233
cat_aegyptirIgG.bed	-	1:205616343_205616402	2739	100101	0.000365096750638919	9.98991019070739e-06
cat_aegyptirIgG.bed	-	1:205628039_205628071	30	1610	0.0333333333333333	0.00062111801242236
cat_aegyptirIgG.bed	-	1:205628162_205628198	51	2328	0.0196078431372549	0.000429553264604811
cat_aegyptirIgG.bed	-	1:205628359_205628377	28	1494	0.0357142857142857	0.000669344042838019
cat_aegyptirIgG.bed	-	1:205628392_205628434	40	2074	0.025	0.000482160077145612
cat_aegyptirIgG.bed	-	1:205628947_205628973	46	2277	0.0217391304347826	0.00043917435221783
cat_aegyptirIgG.bed	-	1:205629055_205629087	35	1139	0.0285714285714286	0.000877963125548727
cat_aegyptirIgG.bed	-	1:205629167_205629202	48	1616	0.0208333333333333	0.000618811881188119
cat_aegyptirIgG.bed	-	1:205631682_205631738	2678	99420	0.000373412994772218	1.00583383625025e-05
cat_aegyptirIgG.bed	-	1:205636748_205636785	57	2559	0.0175438596491228	0.000390777647518562
cat_aegyptirIgG.bed	-	1:205636945_205636960	26	1267	0.0384615384615385	0.000789265982636148
cat_aegyptirIgG.bed	-	1:205637047_205637074	23	687	0.0434782608695652	0.00145560407569141
cat_aegyptirIgG.bed	-	1:205637453_205637528	278	10477	0.00359712230215827	9.54471699914098e-05
cat_aegyptirIgG.bed	-	1:205640266_205640295	2673	98559	0.000374111485222596	1.01462068405727e-05
cat_aegyptirIgG.bed	-	1:205645149_205645175	15	692	0.0666666666666667	0.00144508670520231
cat_aegyptirIgG.bed	-	1:205645334_205645368	28	1338	0.0357142857142857	0.000747384155455904
cat_aegyptirIgG.bed	-	1:205646041_205646113	273	9995	0.00366300366300366	0.000100050025012506
cat_aegyptirIgG.bed	-	1:205646119_205646141	50	2394	0.02	0.000417710944026733
cat_aegyptirIgG.bed	-	1:205648855_205648910	2686	96620	0.000372300819061802	1.03498240529911e-05
cat_aegyptirIgG.bed	-	1:205653919_205653956	43	1988	0.0232558139534884	0.000503018108651912
cat_aegyptirIgG.bed	-	1:205654151_205654192	47	2456	0.0212765957446809	0.000407166123778502
cat_aegyptirIgG.bed	-	1:205654554_205654574	38	2217	0.0263157894736842	0.0004510599909788
cat_aegyptirIgG.bed	-	1:205654648_205654699	211	8445	0.004739336492891	0.000118413262285376
cat_aegyptirIgG.bed	-	1:205654786_205654836	33	1106	0.0303030303030303	0.000904159132007233
cat_aegyptirIgG.bed	-	1:205655492_205655516	2708	99781	0.000369276218611521	1.00219480662651e-05
cat_aegyptirIgG.bed	-	1:205657495_205657528	359	12864	0.00278551532033426	7.77363184079602e-05
cat_aegyptirIgG.bed	-	1:205660556_205660595	43	2049	0.0232558139534884	0.000488042947779405
cat_aegyptirIgG.bed	-	1:205660858_205660886	28	843	0.0357142857142857	0.00118623962040332
cat_aegyptirIgG.bed	-	1:205661266_205661341	291	10842	0.00343642611683849	9.22339051835455e-05
cat_aegyptirIgG.bed	-	1:205661453_205661486	49	1533	0.0204081632653061	0.000652315720808871
cat_aegyptirIgG.bed	-	1:205669180_205669214	44	2030	0.0227272727272727	0.000492610837438424
cat_aegyptirIgG.bed	-	1:205669329_205669350	12	628	0.0833333333333333	0.00159235668789809
cat_aegyptirIgG.bed	-	1:205669376_205669399	24	1213	0.0416666666666667	0.000824402308326463
cat_aegyptirIgG.bed	-	1:205669617_205669677	33	1304	0.0303030303030303	0.000766871165644172
cat_aegyptirIgG.bed	-	1:205669918_205669957	192	7945	0.00520833333333333	0.00012586532410321
cat_aegyptirIgG.bed	-	1:205669997_205670025	9	406	0.111111111111111	0.00246305418719212
cat_aegyptirIgG.bed	-	1:205670076_205670102	30	906	0.0333333333333333	0.0011037527593819
cat_aegyptirIgG.bed	-	1:205670184_205670217	64	2111	0.015625	0.000473709142586452
cat_aegyptirIgG.bed	-	1:205670741_205670768	76	3299	0.0131578947368421	0.000303122158229767
cat_aegyptirIgG.bed	-	1:205677792_205677822	44	1939	0.0227272727272727	0.000515729757607014
cat_aegyptirIgG.bed	-	1:205678231_205678289	40	1540	0.025	0.000649350649350649
cat_aegyptirIgG.bed	-	1:205678425_205678445	20	1091	0.05	0.000916590284142988
cat_aegyptirIgG.bed	-	1:205679129_205679175	22	969	0.0454545454545455	0.00103199174406605
cat_aegyptirIgG.bed	-	1:205684413_205684444	27	1041	0.037037037037037	0.000960614793467819
cat_aegyptirIgG.bed	-	1:205686689_205686718	23	690	0.0434782608695652	0.00144927536231884
cat_aegyptirIgG.bed	-	1:205687012_205687045	22	1195	0.0454545454545455	0.000836820083682008
cat_aegyptirIgG.bed	-	1:205687066_205687091	30	1018	0.0333333333333333	0.000982318271119843
cat_aegyptirIgG.bed	-	1:205687132_205687170	190	7953	0.00526315789473684	0.000125738714950333
cat_aegyptirIgG.bed	-	1:205687176_205687203	45	2303	0.0222222222222222	0.000434216239687364
cat_aegyptirIgG.bed	-	1:205687286_205687316	42	1239	0.0238095238095238	0.000807102502017756
cat_aegyptirIgG.bed	-	1:205687321_205687346	24	895	0.0416666666666667	0.00111731843575419
cat_aegyptirIgG.bed	-	1:205689936_205689958	2711	99299	0.000368867576540022	1.0070594870039e-05
cat_aegyptirIgG.bed	-	1:205694811_205694851	17	957	0.0588235294117647	0.00104493207941484
cat_aegyptirIgG.bed	-	1:205694992_205695032	33	1486	0.0303030303030303	0.000672947510094213
cat_aegyptirIgG.bed	-	1:205695435_205695465	40	1446	0.025	0.000691562932226833
cat_aegyptirIgG.bed	-	1:205695706_205695776	271	9697	0.003690036900369	0.000103124677735382
cat_aegyptirIgG.bed	-	1:205696300_205696330	17	702	0.0588235294117647	0.00142450142450142
cat_aegyptirIgG.bed	-	1:205724879_205724933	10	302	0.1	0.0033112582781457
cat_aegyptirIgG.bed	-	1:205725934_205726014	271	9683	0.003690036900369	0.000103273778787566
cat_aegyptirIgG.bed	-	1:205726018_205726050	42	2097	0.0238095238095238	0.000476871721506915
cat_aegyptirIgG.bed	-	1:205726160_205726186	19	714	0.0526315789473684	0.00140056022408964
cat_aegyptirIgG.bed	-	1:205728782_205728841	2732	100451	0.000366032210834553	9.95510248778011e-06
cat_aegyptirIgG.bed	-	1:205736682_205736694	6	181	0.166666666666667	0.00552486187845304
cat_aegyptirIgG.bed	-	1:205736839_205736893	32	1672	0.03125	0.000598086124401914
cat_aegyptirIgG.bed	-	1:205737036_205737072	42	2024	0.0238095238095238	0.000494071146245059
cat_aegyptirIgG.bed	-	1:205737189_205737206	13	818	0.0769230769230769	0.00122249388753056
cat_aegyptirIgG.bed	-	1:205737331_205737361	25	737	0.04	0.00135685210312076
cat_aegyptirIgG.bed	-	1:205737834_205737883	19	840	0.0526315789473684	0.00119047619047619
cat_aegyptirIgG.bed	-	1:205737928_205737959	28	827	0.0357142857142857	0.00120918984280532
cat_aegyptirIgG.bed	-	1:205740593_205740647	2767	101763	0.000361402240693892	9.82675432131521e-06
cat_aegyptirIgG.bed	-	1:235479166_235479208	1	21	1	0.0476190476190476
cat_aegyptirIgG.bed	-	1:235481448_235481466	5	100	0.2	0.01
cat_aegyptirIgG.bed	-	1:235489927_235489940	4	84	0.25	0.0119047619047619
cat_aegyptirIgG.bed	-	1:235490255_235490276	1	21	1	0.0476190476190476
cat_aegyptirIgG.bed	-	1:237409798_237409816	1	20	1	0.05
cat_aegyptirIgG.bed	-	1:260444218_260444260	11	458	0.0909090909090909	0.00218340611353712
cat_aegyptirIgG.bed	-	2:107238290_107238309	429	9192	0.00233100233100233	0.000108790252393386
cat_aegyptirIgG.bed	-	2:34026017_34026056	17	527	0.0588235294117647	0.00189753320683112
cat_aegyptirIgG.bed	-	2:393569362_393569387	1	20	1	0.05
cat_aegyptirIgG.bed	-	2:453152344_453152388	1	35	1	0.0285714285714286
cat_aegyptirIgG.bed	-	2:453159158_453159188	2	98	0.5	0.0102040816326531
cat_aegyptirIgG.bed	-	2:69055108_69055130	5	105	0.2	0.00952380952380952
cat_aegyptirIgG.bed	-	3:10763180_10763205	1	22	1	0.0454545454545455
cat_aegyptirIgG.bed	-	3:133533705_133533717	3	63	0.333333333333333	0.0158730158730159
cat_aegyptirIgG.bed	-	3:215746352_215746378	1	29	1	0.0344827586206897
cat_aegyptirIgG.bed	-	3:235667014_235667038	2	43	0.5	0.0232558139534884
cat_aegyptirIgG.bed	-	3:26367556_26367602	56	1958	0.0178571428571429	0.000510725229826353
cat_aegyptirIgG.bed	-	3:290316495_290316515	1	21	1	0.0476190476190476
cat_aegyptirIgG.bed	-	3:336521264_336521338	26	977	0.0384615384615385	0.00102354145342886
cat_aegyptirIgG.bed	-	NIGP01001581:29102_29133	3	65	0.333333333333333	0.0153846153846154
cat_Aag2Ago1.bed	+	1:140314397_140314417	3	114	0.428571428571429	0.417582417582418
cat_Aag2Ago1.bed	+	1:162386775_162386866	2	59	0.00112866817155756	0.000877806376742594
cat_Aag2Ago1.bed	+	1:162389561_162389622	11	371	0.0012871518839223	0.00108888660610774
cat_Aag2Ago1.bed	+	1:162394252_162394288	10	306	0.00540248514316586	0.00451147773010748
cat_Aag2Ago1.bed	+	1:162394482_162394498	13	274	0.00887372013651877	0.00386182012938507
cat_Aag2Ago1.bed	+	1:162394534_162394550	1	21	0.000750750750750751	0.000304290495993508
cat_Aag2Ago1.bed	+	1:162394685_162394725	6	124	0.00316957210776545	0.00159682695031808
cat_Aag2Ago1.bed	+	1:162395079_162395134	2	42	0.000761324704986677	0.00034934788394996
cat_Aag2Ago1.bed	+	1:162395315_162395329	1	26	0.00087260034904014	0.00054499339719538
cat_Aag2Ago1.bed	+	1:162395331_162395421	3	68	0.000673098496746691	0.000366588676722697
cat_Aag2Ago1.bed	+	1:162395438_162395488	3	65	0.00251046025104603	0.00118775696665144
cat_Aag2Ago1.bed	+	1:162395539_162395567	5	105	0.00309405940594059	0.00165528983336749
cat_Aag2Ago1.bed	+	1:162395648_162395681	1	21	0.000848896434634975	0.00045653166373182
cat_Aag2Ago1.bed	+	1:195168085_195168140	111	4093	111	85.2708333333333
cat_Aag2Ago1.bed	+	1:205566034_205566080	8	165	0.00424403183023873	0.00194676483080844
cat_Aag2Ago1.bed	+	1:205566223_205566258	3	63	0.00166389351081531	0.000765185284150948
cat_Aag2Ago1.bed	+	1:205566354_205566390	1	49	0.00134770889487871	0.00123261137524212
cat_Aag2Ago1.bed	+	1:205566928_205567002	3	62	0.000728862973760933	0.000361208533842909
cat_Aag2Ago1.bed	+	1:205567017_205567035	2	41	0.00222469410456062	0.000970850796808032
cat_Aag2Ago1.bed	+	1:205567118_205567146	1	22	0.00058411214953271	0.000333166749958354
cat_Aag2Ago1.bed	+	1:205567527_205567600	7	213	0.004375	0.00286961442082289
cat_Aag2Ago1.bed	+	1:205575244_205575303	11	353	0.00156605922551253	0.00122664424189563
cat_Aag2Ago1.bed	+	1:205580161_205580180	12	260	0.00824742268041237	0.0037087755334931
cat_Aag2Ago1.bed	+	1:205581019_205581088	6	150	0.00148294611962432	0.000886446237035724
cat_Aag2Ago1.bed	+	1:205581131_205581158	4	112	0.00611620795107034	0.00361045743206215
cat_Aag2Ago1.bed	+	1:205581205_205581236	2	40	0.00122624156958921	0.000612923491825133
cat_Aag2Ago1.bed	+	1:205581317_205581351	2	42	0.00156862745098039	0.000867696884554995
cat_Aag2Ago1.bed	+	1:205581556_205581590	1	21	0.000888888888888889	0.000408282298046078
cat_Aag2Ago1.bed	+	1:205581655_205581691	2	41	0.0027359781121751	0.00115681959257378
cat_Aag2Ago1.bed	+	1:205588739_205588757	16	358	0.0104643557880968	0.0049609223435508
cat_Aag2Ago1.bed	+	1:205588901_205588937	5	125	0.00283768444948922	0.00154408676532352
cat_Aag2Ago1.bed	+	1:205589523_205589567	3	63	0.0017162471395881	0.000788485607008761
cat_Aag2Ago1.bed	+	1:205589603_205589712	4	85	0.000897263346792284	0.000459275749159796
